dea_source_name_raw,dea_candidate_name_norm,dea_candidate_type,dea_root_norm,dea_current_schedule,dea_drug_code,dea_conversion_factor,dea_is_csa_scheduled,dea_is_list_i_chemical,dea_source_file,dea_source_url
Fentanyl Citrate,FENTANYL CITRATE,core_name,FENTANYL,II,9801,0.64,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Fentanyl Hydrochloride,FENTANYL HYDROCHLORIDE,core_name,FENTANYL,II,9801,0.9,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Fludiazepam,FLUDIAZEPAM,core_name,FLUDIAZEPAM,IV,2759,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Flunitrazepam,FLUNITRAZEPAM,core_name,FLUNITRAZEPAM,IV,2763,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Flurazepam,FLURAZEPAM,core_name,FLURAZEPAM,IV,2767,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Flurazepam Dihydrochloride,FLURAZEPAM DIHYDROCHLORIDE,core_name,FLURAZEPAM DIHYDROCHLORIDE,IV,2767,0.84,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Fospropofol,FOSPROPOFOL,core_name,FOSPROPOFOL,IV,2138,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Fospropofol disodium,FOSPROPOFOL DISODIUM,core_name,FOSPROPOFOL DISODIUM,IV,2138,0.87,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Furethidine,FURETHIDINE,core_name,FURETHIDINE,I,9626,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Furethidine Methyliodide,FURETHIDINE METHYLIODIDE,core_name,FURETHIDINE METHYLIODIDE,I,9626,0.72,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
gamma-Hydroxybutyric Acid (GHB),GAMMA HYDROXYBUTYRIC ACID,core_name,GAMMA HYDROXYBUTYRIC ACID,I,2010,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"gamma-Hydroxybutyric Acid, Sodium Oxybate (GHB)",GAMMA HYDROXYBUTYRIC ACID SODIUM OXYBATE,core_name,GAMMA HYDROXYBUTYRIC ACID SODIUM OXYBATE,I,2010,0.83,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"gamma-Hydroxybutyric Acid, Sodium Oxybate (GHB)",GAMMA HYDROXYBUTYRIC ACID,alias_fragment,GAMMA HYDROXYBUTYRIC ACID,I,2010,0.83,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"gamma-Hydroxybutyric Acid, Sodium Oxybate (GHB)",SODIUM OXYBATE,alias_fragment,SODIUM OXYBATE,I,2010,0.83,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Glutethimide,GLUTETHIMIDE,core_name,GLUTETHIMIDE,II,2550,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Halazepam,HALAZEPAM,core_name,HALAZEPAM,IV,2762,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Haloxazolam,HALOXAZOLAM,core_name,HALOXAZOLAM,IV,2771,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Heroin,HEROIN,core_name,HEROIN,I,9200,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Heroin Hydrochloride (H2O),HEROIN HYDROCHLORIDE,core_name,HEROIN,I,9200,0.87,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Heroin Methyliodide,HEROIN METHYLIODIDE,core_name,HEROIN METHYLIODIDE,I,9200,0.72,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydrocodone,HYDROCODONE,core_name,HYDROCODONE,II,9193,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydrocodone Bitartrate (2 1/2 H2O),HYDROCODONE BITARTRATE,core_name,HYDROCODONE,II,9193,0.61,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydrocodone Bitartrate (2 1/2 H2O),2 H2O,alias_fragment,2 H2O,II,9193,0.61,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydrocodone Hydrochloride (2 1/2H2O),HYDROCODONE HYDROCHLORIDE,core_name,HYDROCODONE,II,9193,0.79,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydrocodone Hydrochloride (2 1/2H2O),2H2O,alias_fragment,2H2O,II,9193,0.79,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydrocodone Hydrochloride (2H2O),HYDROCODONE HYDROCHLORIDE,core_name,HYDROCODONE,II,9193,0.81,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydrocodone Hydrochloride (2H2O),2H2O,alias_fragment,2H2O,II,9193,0.81,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydrocodone Hydrochloride (H2O),HYDROCODONE HYDROCHLORIDE,core_name,HYDROCODONE,II,9193,0.85,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydrocodone Hydroiodide,HYDROCODONE HYDROIODIDE,core_name,HYDROCODONE HYDROIODIDE,II,9193,0.7,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydrocodone Methiodide,HYDROCODONE METHIODIDE,core_name,HYDROCODONE METHIODIDE,II,9193,0.68,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydromorphinol,HYDROMORPHINOL,core_name,HYDROMORPHINOL,I,9301,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydromorphinol Hydrochloride (3H2O),HYDROMORPHINOL HYDROCHLORIDE,core_name,HYDROMORPHINOL,I,9301,0.77,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydromorphinol Hydrochloride (3H2O),3H2O,alias_fragment,3H2O,I,9301,0.77,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydromorphone,HYDROMORPHONE,core_name,HYDROMORPHONE,II,9150,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE,core_name,HYDROMORPHONE,II,9150,0.89,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydroxypethidine,HYDROXYPETHIDINE,core_name,HYDROXYPETHIDINE,I,9627,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Hydroxypethidine Hydrochloride,HYDROXYPETHIDINE HYDROCHLORIDE,core_name,HYDROXYPETHIDINE,I,9627,0.88,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Ibogaine,IBOGAINE,core_name,IBOGAINE,I,7260,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Ibogaine Hydrochloride,IBOGAINE HYDROCHLORIDE,core_name,IBOGAINE,I,7260,0.89,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Isomethadone,ISOMETHADONE,core_name,ISOMETHADONE,II,9226,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Isomethadone Hydrobromide,ISOMETHADONE HYDROBROMIDE,core_name,ISOMETHADONE,II,9226,0.79,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Isomethadone Hydrochloride,ISOMETHADONE HYDROCHLORIDE,core_name,ISOMETHADONE,II,9226,0.89,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Isomethadone Hydrochloride (H2O),ISOMETHADONE HYDROCHLORIDE,core_name,ISOMETHADONE,II,9226,0.85,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Ketamine,KETAMINE,core_name,KETAMINE,III,7285,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Ketamine Hydrochloride,KETAMINE HYDROCHLORIDE,core_name,KETAMINE,III,7285,0.87,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Ketazolam,KETAZOLAM,core_name,KETAZOLAM,IV,2772,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Ketobemidone,KETOBEMIDONE,core_name,KETOBEMIDONE,I,9628,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Ketobemidone Hydrochloride,KETOBEMIDONE HYDROCHLORIDE,core_name,KETOBEMIDONE,I,9628,0.87,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lacosamide,LACOSAMIDE,core_name,LACOSAMIDE,V,2746,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
levo-Alphacetylmethadol (LAAM),LEVO ALPHACETYLMETHADOL,core_name,LEVO ALPHACETYLMETHADOL,II,9648,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
levo-Alphacetylmethadol (LAAM),LAAM,alias_fragment,LAAM,II,9648,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
levo-Alphacetylmethadol Hydrochloride (LAAM),LEVO ALPHACETYLMETHADOL HYDROCHLORIDE,core_name,LEVO ALPHACETYLMETHADOL,II,9648,0.91,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
levo-Alphacetylmethadol Hydrochloride (LAAM),LAAM,alias_fragment,LAAM,II,9648,0.91,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Levomethorphan,LEVOMETHORPHAN,core_name,LEVOMETHORPHAN,II,9210,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Levomethorphan Hydrobromide,LEVOMETHORPHAN HYDROBROMIDE,core_name,LEVOMETHORPHAN,II,9210,0.77,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Levomethorphan Tartrate,LEVOMETHORPHAN TARTRATE,core_name,LEVOMETHORPHAN,II,9210,0.64,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Levomoramide,LEVOMORAMIDE,core_name,LEVOMORAMIDE,I,9629,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Levomoramide Dihydrochloride,LEVOMORAMIDE DIHYDROCHLORIDE,core_name,LEVOMORAMIDE DIHYDROCHLORIDE,I,9629,0.84,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Levophenacylmorphan,LEVOPHENACYLMORPHAN,core_name,LEVOPHENACYLMORPHAN,I,9631,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Levophenacylmorphan Hydrochloride,LEVOPHENACYLMORPHAN HYDROCHLORIDE,core_name,LEVOPHENACYLMORPHAN,I,9631,0.91,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Levophenacylmorphan Metylsulfonate,LEVOPHENACYLMORPHAN METYLSULFONATE,core_name,LEVOPHENACYLMORPHAN METYLSULFONATE,I,9631,0.79,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Levorphanol,LEVORPHANOL,core_name,LEVORPHANOL,II,9220,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Levorphanol Hydrobromide,LEVORPHANOL HYDROBROMIDE,core_name,LEVORPHANOL,II,9220,0.76,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Levorphanol Tartrate (2H2O),LEVORPHANOL TARTRATE,core_name,LEVORPHANOL,II,9220,0.58,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Levorphanol Tartrate (2H2O),2H2O,alias_fragment,2H2O,II,9220,0.58,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lisdexafetamine,LISDEXAFETAMINE,core_name,LISDEXAFETAMINE,II,1205,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lisdexafetamine mesylate,LISDEXAFETAMINE MESYLATE,core_name,LISDEXAFETAMINE,II,1205,0.73,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lisdexamfetamine dimesylate,LISDEXAMFETAMINE DIMESYLATE,core_name,LISDEXAMFETAMINE,II,1205,0.58,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Loprazolam,LOPRAZOLAM,core_name,LOPRAZOLAM,IV,2773,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Loprazolam Methanesulfonate,LOPRAZOLAM METHANESULFONATE,core_name,LOPRAZOLAM METHANESULFONATE,IV,2773,0.83,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lorazepam,LORAZEPAM,core_name,LORAZEPAM,IV,2885,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lorcaserin,LORCASERIN,core_name,LORCASERIN,IV,1625,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lorcaserin Hemitartrate,LORCASERIN HEMITARTRATE,core_name,LORCASERIN HEMITARTRATE,IV,1625,0.72,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lorcaserin Hydrochloride,LORCASERIN HYDROCHLORIDE,core_name,LORCASERIN,IV,1625,0.84,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lorcaserin Hydrochloride (1/2 H2O),LORCASERIN HYDROCHLORIDE,core_name,LORCASERIN,IV,1625,0.81,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lorcaserin Hydrochloride (1/2 H2O),2 H2O,alias_fragment,2 H2O,IV,1625,0.81,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lorcaserin Maleate,LORCASERIN MALEATE,core_name,LORCASERIN,IV,1625,0.63,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lormetazepam,LORMETAZEPAM,core_name,LORMETAZEPAM,IV,2774,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lysergic Acid,LYSERGIC ACID,core_name,LYSERGIC ACID,III,7300,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lysergic Acid Amide,LYSERGIC ACID AMIDE,core_name,LYSERGIC ACID AMIDE,III,7310,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lysergic Acid Diethylamide (LSD),LYSERGIC ACID DIETHYLAMIDE,core_name,LYSERGIC ACID DIETHYLAMIDE,I,7315,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lysergic Acid Diethylamide Tartrate (2H2O) (LSD),LYSERGIC ACID DIETHYLAMIDE TARTRATE,core_name,LYSERGIC ACID DIETHYLAMIDE,I,7315,0.78,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lysergic Acid Diethylamide Tartrate (2H2O) (LSD),2H2O,alias_fragment,2H2O,I,7315,0.78,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lysergic Acid Diethylamide Tartrate 2(CH3OH) (LSD),LYSERGIC ACID DIETHYLAMIDE TARTRATE 2,core_name,LYSERGIC ACID DIETHYLAMIDE,I,7315,0.75,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Lysergic Acid Diethylamide Tartrate 2(CH3OH) (LSD),CH3OH,alias_fragment,CH3OH,I,7315,0.75,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Mazindol,MAZINDOL,core_name,MAZINDOL,IV,1605,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Mebutamate,MEBUTAMATE,core_name,MEBUTAMATE,IV,2880,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Mecloqualone,MECLOQUALONE,core_name,MECLOQUALONE,I,2572,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Mecloqualone Hydrochloride,MECLOQUALONE HYDROCHLORIDE,core_name,MECLOQUALONE,I,2572,0.88,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Medazepam,MEDAZEPAM,core_name,MEDAZEPAM,IV,2836,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Medazepam Hydrochloride,MEDAZEPAM HYDROCHLORIDE,core_name,MEDAZEPAM,IV,2836,0.88,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Mefenorex,MEFENOREX,core_name,MEFENOREX,IV,1580,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Mefenorex Hydrochloride,MEFENOREX HYDROCHLORIDE,core_name,MEFENOREX,IV,1580,0.85,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Meperidine,MEPERIDINE,core_name,MEPERIDINE,II,9230,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Meperidine Hydrochloride,MEPERIDINE HYDROCHLORIDE,core_name,MEPERIDINE,II,9230,0.87,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Meperidine Intermediate-A,MEPERIDINE INTERMEDIATE A,core_name,MEPERIDINE INTERMEDIATE A,II,9232,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Meperidine Intermediate-B,MEPERIDINE INTERMEDIATE B,core_name,MEPERIDINE INTERMEDIATE B,II,9233,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Meperidine Intermediate-B Hydrobromide,MEPERIDINE INTERMEDIATE B HYDROBROMIDE,core_name,MEPERIDINE INTERMEDIATE B,II,9233,0.74,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Meperidine Intermediate-B Hydrochloride,MEPERIDINE INTERMEDIATE B HYDROCHLORIDE,core_name,MEPERIDINE INTERMEDIATE B,II,9233,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Meperidine Intermediate-C,MEPERIDINE INTERMEDIATE C,core_name,MEPERIDINE INTERMEDIATE C,II,9234,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Meprobamate,MEPROBAMATE,core_name,MEPROBAMATE,IV,2820,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Mescaline,MESCALINE,core_name,MESCALINE,I,7381,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Mescaline Acid Sulfate,MESCALINE ACID SULFATE,core_name,MESCALINE ACID,I,7381,0.68,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Mescaline Hydrochloride,MESCALINE HYDROCHLORIDE,core_name,MESCALINE,I,7381,0.85,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Mescaline Sulfate Dihydrate,MESCALINE SULFATE DIHYDRATE,core_name,MESCALINE,I,7381,0.76,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Metazocine,METAZOCINE,core_name,METAZOCINE,II,9240,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Metazocine Hydrobromide,METAZOCINE HYDROBROMIDE,core_name,METAZOCINE,II,9240,0.74,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Metazocine Hydrochloride (H2O),METAZOCINE HYDROCHLORIDE,core_name,METAZOCINE,II,9240,0.81,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Methadone,METHADONE,core_name,METHADONE,II,9250,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Methadone Hydrobromide,METHADONE HYDROBROMIDE,core_name,METHADONE,II,9250,0.79,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Methadone Hydrochloride,METHADONE HYDROCHLORIDE,core_name,METHADONE,II,9250,0.89,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Methadone Intermediate,METHADONE INTERMEDIATE,core_name,METHADONE INTERMEDIATE,II,9254,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Methamphetamine,METHAMPHETAMINE,core_name,METHAMPHETAMINE,II,1105,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Methamphetamine Hydrochloride,METHAMPHETAMINE HYDROCHLORIDE,core_name,METHAMPHETAMINE,II,1105,0.8,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Methamphetamine Sulfate (dibasic),METHAMPHETAMINE SULFATE,core_name,METHAMPHETAMINE,II,1105,0.75,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Methamphetamine Sulfate (dibasic),DIBASIC,alias_fragment,DIBASIC,II,1105,0.75,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Methaqualone,METHAQUALONE,core_name,METHAQUALONE,I,2565,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Methaqualone Hydrochloride,METHAQUALONE HYDROCHLORIDE,core_name,METHAQUALONE,I,2565,0.87,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Methcathinone,METHCATHINONE,core_name,METHCATHINONE,I,1237,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Methcathinone Hydrochloride,METHCATHINONE HYDROCHLORIDE,core_name,METHCATHINONE,I,1237,0.82,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Methohexital,METHOHEXITAL,core_name,METHOHEXITAL,IV,2264,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Methohexital Sodium,METHOHEXITAL SODIUM,core_name,METHOHEXITAL,IV,2264,0.92,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"methyl 2-(1-(4-fluorobenzyl)-1H-indazole-3-carboxamido)-3,3-dimethylbutanoate (MDMB-FUBINACA)",METHYL 2 1H INDAZOLE 3 CARBOXAMIDO 3 3 DIMETHYLBUTANOATE,core_name,METHYL 2 1H INDAZOLE 3 CARBOXAMIDO 3 3 DIMETHYLBUTANOATE,I,7020,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"methyl 2-(1-(4-fluorobenzyl)-1H-indazole-3-carboxamido)-3,3-dimethylbutanoate (MDMB-FUBINACA)",1 4 FLUOROBENZYL,alias_fragment,1 4 FLUOROBENZYL,I,7020,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"methyl 2-(1-(4-fluorobenzyl)-1H-indazole-3-carboxamido)-3,3-dimethylbutanoate (MDMB-FUBINACA)",MDMB FUBINACA,alias_fragment,MDMB FUBINACA,I,7020,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"methyl 2-(1-(4-fluorobenzyl)-1H-indazole-3-carboxamido)-3,3-dimethylbutanoate (MDMB-FUBINACA)",METHYL 2 1H INDAZOLE 3 CARBOXAMIDO 3,alias_fragment,METHYL 2 1H INDAZOLE 3 CARBOXAMIDO,I,7020,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"methyl 2-(1-(4-fluorobenzyl)-1H-indazole-3-carboxamido)-3,3-dimethylbutanoate (MDMB-FUBINACA)",3 DIMETHYLBUTANOATE,alias_fragment,3 DIMETHYLBUTANOATE,I,7020,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"methyl 2-(1-(5-fluoropentyl)-1H-indazole-3-carboxamido)-3,3-dimethylbutanoate (5F-ADB)",METHYL 2 1H INDAZOLE 3 CARBOXAMIDO 3 3 DIMETHYLBUTANOATE,core_name,METHYL 2 1H INDAZOLE 3 CARBOXAMIDO 3 3 DIMETHYLBUTANOATE,I,7034,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"methyl 2-(1-(5-fluoropentyl)-1H-indazole-3-carboxamido)-3,3-dimethylbutanoate (5F-ADB)",1 5 FLUOROPENTYL,alias_fragment,1 5 FLUOROPENTYL,I,7034,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
